id,nombre,categoria,precio_carrefour,precio_coto,precio_dia,precio_jumbo,precio_changomas
P01180,Pan Lactal Fargo 600g,Panificados,7300.79,6990.13,8117.82,8545.75,8395.47
P01181,Galletitas Chocolinas 170g,Panificados,2281.78,2802.69,2744.54,2588.51,2929.78
P01182,Pepsi 2.25L,Bebidas,9110.35,9976.14,8465.04,8813.59,9212.11
P01183,Papel Higiénico Higienol 4 Rollos,Higiene,10950.74,10001.34,8864.29,8812.09,9444.52
P01184,Detergente Magistral Limón 750ml,Limpieza,12735.21,10128.58,11310.06,13783.49,11702.15
P01185,Jabón Dove Original 90g,Higiene,8438.08,6754.75,7819.88,7201.06,6964.23
P01186,Leche Ilolay Descremada 1L,Lácteos,10788.77,9953.55,11611.76,11559.94,9845.61
P01187,Queso Cremoso Tregar 1Kg,Lácteos,4712.18,4690.64,5668.37,5092.73,5651.54
P01188,Agua Villavicencio 2.25L,Bebidas,5929.65,5744.43,7046.66,5607.62,5613.71
P01189,Desodorante Rexona Hombre 150ml,Higiene,6949.55,8017.05,7796.65,9062.14,7703.32
P01190,Azúcar Ledesma 1Kg,Almacén,10692.49,11375.18,10254.66,10765.11,10829.19
P01191,Shampoo Pantene Restauración 400ml,Higiene,10686.49,9563.9,8842.2,9582.14,10775.0
P01192,Agua Villavicencio 2.25L,Bebidas,1701.87,2009.24,2014.14,1572.92,1584.72
P01193,Cerveza Quilmes 1L,Bebidas,4994.6,4344.94,4245.53,5392.83,4500.93
P01194,Leche La Serenísima Entera 1L x5,Lácteos,4437.72,5252.74,5133.41,5014.96,5508.45
P01195,Shampoo Pantene Restauración 400ml x3,Higiene,5020.99,5029.09,3953.09,3815.38,4090.65
P01196,Coca-Cola 2.25L x4,Bebidas,5718.03,5333.86,6082.46,5412.51,4638.24
P01197,Pepsi 2.25L x2,Bebidas,6168.28,5370.77,6213.73,7038.53,6683.03
P01198,Bizcochitos Don Satur 200g x5,Panificados,3815.83,3604.21,2948.41,3361.59,3399.86
P01199,Jabón en Polvo Ala 3Kg,Limpieza,1626.31,1896.46,1502.86,1468.48,1938.75
P01200,Leche Ilolay Descremada 1L,Lácteos,10737.02,13048.81,13092.87,11738.38,11705.47
P01201,Aceite Natura Girasol 1.5L,Almacén,5788.23,6095.28,4709.79,4665.33,4797.26
P01202,Lavandina Ayudín 1L,Limpieza,11225.32,9885.98,10901.21,9138.76,10238.45
P01203,Cerveza Heineken 1L,Bebidas,4137.22,4029.8,4144.77,5139.89,4748.34
P01204,Bizcochitos Don Satur 200g x4,Panificados,1810.3,1812.98,1700.72,1817.71,1717.33
P01205,Galletitas Chocolinas 170g,Panificados,9490.41,8843.65,8159.96,9232.84,10051.81
P01206,Azúcar Ledesma 1Kg,Almacén,8308.22,9508.05,7868.81,9980.35,8639.24
P01207,Jabón en Polvo Ala 3Kg,Limpieza,5124.64,4347.73,4148.37,3844.69,3844.69
P01208,Desodorante Poett Primavera 900ml,Limpieza,6338.79,7459.04,7526.47,6361.7,6361.5
P01209,Suavizante Comfort 900ml,Limpieza,4713.94,4245.72,4566.03,4474.39,3552.23
P01210,Fideos Matarazzo Spaghetti 500g,Almacén,6944.03,5976.51,6979.66,5866.82,5844.12
P01211,Manteca Sancor 200g,Lácteos,7677.95,7809.98,10016.82,10169.48,8764.24
P01212,Fideos Matarazzo Spaghetti 500g,Almacén,9254.55,9265.22,8845.16,9565.37,9140.02
P01213,Jabón en Polvo Ala 3Kg,Limpieza,5295.54,5111.49,6143.7,5632.72,5935.6
P01214,Lavandina Ayudín 1L,Limpieza,13236.2,11182.14,11394.3,11818.58,13261.58
P01215,Detergente Magistral Limón 750ml,Limpieza,8399.21,7521.0,7077.3,8558.38,7249.21
P01216,Manteca Sancor 200g,Lácteos,12678.42,9579.92,11287.96,10101.3,9405.76
P01217,Desodorante Poett Primavera 900ml,Limpieza,9376.44,10882.89,9805.75,9823.35,9224.78
P01218,Yerba Playadito 1Kg,Almacén,4474.0,5490.6,5618.27,4541.82,4440.08
P01219,Cerveza Heineken 1L,Bebidas,2969.93,3788.96,3075.79,3651.13,3555.37
P01220,Bizcochitos Don Satur 200g,Panificados,3049.63,3062.48,2461.73,2502.24,3051.37
P01221,Yerba Playadito 1Kg,Almacén,9781.17,11692.28,10921.47,11985.67,11397.03
P01222,Cerveza Quilmes 1L,Bebidas,6695.62,8236.5,8075.32,7173.08,8351.3
P01223,Queso Rallado La Paulina 40g,Lácteos,8092.77,6877.67,6835.05,8061.93,8380.29
P01224,Desodorante Poett Primavera 900ml,Limpieza,2820.37,2195.6,2331.83,2291.56,2831.14
P01225,Galletitas Express 170g,Panificados,9639.52,8712.83,9164.98,8476.45,11217.76
P01226,Cerveza Quilmes 1L,Bebidas,1252.82,1412.28,1444.01,1193.09,1104.91
P01227,Desodorante Rexona Hombre 150ml x2,Higiene,10296.47,11166.08,12144.51,12985.04,12547.64
P01228,Pepsi 2.25L x5,Bebidas,3872.74,4964.07,4965.21,4018.83,3888.05
P01229,Harina Blancaflor 1Kg,Almacén,5410.08,5980.99,5655.39,5973.3,6076.53
P01230,Pasta Dental Colgate Total 90g,Higiene,2878.56,2767.92,3234.2,2886.21,2957.81
P01231,Azúcar Ledesma 1Kg,Almacén,1438.68,1390.87,1322.97,1716.07,1420.18
P01232,Harina Blancaflor 1Kg,Almacén,8993.73,11261.53,10886.98,8964.5,11055.37
P01233,Yogur Ser Vainilla 1Kg,Lácteos,6788.86,6255.01,6252.42,5672.07,5393.89
P01234,Cerveza Heineken 1L x3,Bebidas,6439.34,8296.57,6836.29,8899.23,6835.89
P01235,Pepsi 2.25L,Bebidas,9322.97,7510.02,7809.05,7074.94,9002.13
P01236,Fideos Matarazzo Spaghetti 500g,Almacén,4995.1,5453.22,5142.35,4396.58,5498.98
P01237,Galletitas Express 170g,Panificados,9419.71,11865.18,10637.98,9373.04,8984.56
P01238,Cerveza Heineken 1L,Bebidas,9435.62,8812.19,8902.95,9171.37,8569.08
P01239,Agua Villavicencio 2.25L,Bebidas,11081.56,13312.42,12317.84,13164.22,13070.14
P01240,Leche Ilolay Descremada 1L,Lácteos,4631.95,4966.84,5125.4,4600.37,5088.54
P01241,Bizcochitos Don Satur 200g x5,Panificados,9446.97,9442.43,10662.0,8462.17,9886.25
P01242,Lavandina Ayudín 1L,Limpieza,4056.75,3176.31,3164.98,4165.05,4007.39
P01243,Detergente Magistral Limón 750ml,Limpieza,1992.67,1755.49,1952.65,2025.48,1981.12
P01244,Queso Rallado La Paulina 40g x3,Lácteos,7487.0,6974.04,8307.18,8599.43,6575.0
P01245,Cerveza Quilmes 1L,Bebidas,10396.06,9964.7,9759.31,10212.38,11602.68
P01246,Jugo Baggio Multifruta 1L,Bebidas,6295.16,7785.36,7346.24,6232.34,6499.54
P01247,Lavandina Ayudín 1L x5,Limpieza,664.18,839.79,648.35,750.34,646.6
P01248,Coca-Cola 2.25L,Bebidas,7531.52,6703.22,6085.29,6588.72,5645.69
P01249,Yerba Taragüi 1Kg,Almacén,1930.1,1623.63,1652.44,1913.45,1779.89
P01250,Lavandina Ayudín 1L,Limpieza,7414.49,7561.66,5840.17,6905.88,7300.41
P01251,Queso Rallado La Paulina 40g,Lácteos,768.55,819.48,812.77,685.56,600.96
P01252,Papel Higiénico Higienol 4 Rollos,Higiene,3187.04,3952.78,3378.61,3218.16,3756.77
P01253,Desodorante Rexona Hombre 150ml,Higiene,7448.74,8768.33,8785.45,6912.91,8098.93
P01254,Manteca Sancor 200g,Lácteos,10075.06,8844.94,9804.93,9475.24,10061.68
P01255,Bizcochitos Don Satur 200g,Panificados,7498.85,6785.97,5667.17,5981.52,6334.42
P01256,Yerba Playadito 1Kg,Almacén,10685.41,8904.07,8146.16,8865.15,8670.06
P01257,Leche Ilolay Descremada 1L,Lácteos,4089.52,4462.68,4670.28,5201.39,4563.05
P01258,Manteca Sancor 200g,Lácteos,4621.67,4505.26,4271.38,4496.11,4683.54
P01259,Desodorante Poett Primavera 900ml,Limpieza,11568.79,10232.79,9374.84,9749.53,12028.06
P01260,Cerveza Quilmes 1L,Bebidas,6783.38,6630.6,7120.53,6990.22,5865.47
P01261,Jugo Baggio Multifruta 1L x5,Bebidas,2614.89,2725.5,2497.74,2299.24,2893.09
P01262,Yerba Taragüi 1Kg,Almacén,4357.37,5419.56,5064.81,4362.98,5118.37
P01263,Harina Blancaflor 1Kg x5,Almacén,9652.2,10472.95,9902.17,9456.08,10269.73
P01264,Leche La Serenísima Entera 1L,Lácteos,2422.84,2858.54,2436.09,2571.44,2414.28
P01265,Leche La Serenísima Entera 1L,Lácteos,3741.08,3685.96,3333.66,3367.45,3723.51
P01266,Cerveza Quilmes 1L,Bebidas,9188.32,10743.14,9400.02,11039.28,8966.9
P01267,Pasta Dental Colgate Total 90g,Higiene,10818.25,9558.14,9875.42,10765.92,11425.46
P01268,Manteca Sancor 200g,Lácteos,944.85,886.16,973.28,806.08,1031.22
P01269,Galletitas Express 170g,Panificados,11300.64,10787.21,10481.88,10549.93,10527.04
P01270,Cerveza Quilmes 1L x2,Bebidas,4482.01,3573.68,4266.7,3668.17,3563.56
P01271,Yerba Taragüi 1Kg,Almacén,6740.04,7034.45,7271.8,7677.15,6746.41
P01272,Jabón Dove Original 90g,Higiene,11568.77,10534.25,10080.56,11286.77,10726.66
P01273,Jabón Dove Original 90g x5,Higiene,7652.31,8535.34,8034.39,7791.75,9754.1
P01274,Yogur Ser Vainilla 1Kg x4,Lácteos,3527.93,3551.77,3425.33,3624.45,3844.72
P01275,Desodorante Rexona Hombre 150ml,Higiene,11404.0,10118.83,10175.13,10442.91,9560.29
P01276,Papel Higiénico Higienol 4 Rollos,Higiene,2080.51,1665.86,2046.98,1684.69,2203.95
P01277,Queso Cremoso Tregar 1Kg,Lácteos,9033.18,7950.98,8933.82,9097.7,8634.73
P01278,Yerba Playadito 1Kg,Almacén,1224.81,1211.74,1228.33,1351.4,1100.42
P01279,Yerba Taragüi 1Kg,Almacén,5613.17,4319.97,4846.84,5722.7,4937.28
P01280,Galletitas Express 170g,Panificados,9267.93,9425.31,8802.83,10439.33,10354.95
P01281,Bizcochitos Don Satur 200g,Panificados,7543.97,8949.82,8457.34,8955.91,8507.89
P01282,Jugo Baggio Multifruta 1L x3,Bebidas,8312.52,8324.53,7627.01,8015.0,8158.84
P01283,Yogur Ser Vainilla 1Kg,Lácteos,3939.4,3092.82,3997.97,3436.65,4170.91
P01284,Pan Lactal Fargo 600g,Panificados,7518.83,8807.38,8144.63,7309.11,8897.85
P01285,Jabón Dove Original 90g x2,Higiene,8778.67,9517.74,8695.61,9359.83,9826.52
P01286,Galletitas Express 170g,Panificados,2728.27,2427.74,2160.92,2248.32,2432.37
P01287,Manteca Sancor 200g,Lácteos,10281.2,9467.9,8521.45,9152.37,9912.55
P01288,Galletitas Express 170g,Panificados,8200.24,9982.31,8370.7,8680.42,11102.2
P01289,Jabón Dove Original 90g,Higiene,1176.62,1359.53,1292.91,1272.65,1188.81
P01290,Cerveza Quilmes 1L,Bebidas,10670.3,11033.21,9317.16,9953.97,9762.82
P01291,Lavandina Ayudín 1L,Limpieza,754.33,769.55,766.1,738.33,735.18
P01292,Desodorante Poett Primavera 900ml,Limpieza,13303.8,10128.57,12820.37,10138.41,10141.48
P01293,Harina Blancaflor 1Kg,Almacén,12407.25,11172.07,12359.93,12466.31,10921.57
P01294,Galletitas Express 170g,Panificados,7580.88,9750.31,7691.27,9948.76,8432.79
P01295,Pan de Campo Bimbo 500g,Panificados,4487.64,5091.96,4631.92,5153.61,5340.36
P01296,Shampoo Pantene Restauración 400ml,Higiene,12573.66,11618.57,12333.4,12730.55,10803.92
P01297,Jabón Dove Original 90g,Higiene,5253.91,5049.43,5791.15,5855.3,5097.15
P01298,Queso Rallado La Paulina 40g,Lácteos,9088.25,8326.73,8055.88,9238.28,8072.01
P01299,Papel Higiénico Higienol 4 Rollos,Higiene,2859.94,3547.77,2630.49,3198.83,3171.88
P01300,Harina Blancaflor 1Kg x5,Almacén,8997.38,6967.51,7811.18,8320.99,8215.45
P01301,Desodorante Poett Primavera 900ml,Limpieza,759.61,982.94,785.21,968.43,939.13
P01302,Yerba Playadito 1Kg,Almacén,5110.6,5123.29,5188.56,4185.86,5620.02
P01303,Coca-Cola 2.25L,Bebidas,11940.47,9297.47,9423.34,10876.98,9654.47
P01304,Yerba Playadito 1Kg,Almacén,4751.62,4818.17,4234.28,4716.04,4343.96
P01305,Yogur Ser Vainilla 1Kg,Lácteos,8879.78,8541.78,8859.04,9854.37,10582.31
P01306,Azúcar Ledesma 1Kg,Almacén,4937.82,5614.36,4395.07,5365.65,4665.2
P01307,Coca-Cola 2.25L,Bebidas,2954.68,2773.29,2638.67,2964.3,2585.11
P01308,Aceite Natura Girasol 1.5L,Almacén,10520.28,9864.44,9282.62,9778.1,9865.82
P01309,Pan de Campo Bimbo 500g,Panificados,9545.12,8151.57,8983.13,8991.3,9265.59
P01310,Desodorante Poett Primavera 900ml x2,Limpieza,9303.65,10223.98,9329.91,8752.27,10923.73
P01311,Shampoo Pantene Restauración 400ml x5,Higiene,6256.5,7223.89,7009.09,6313.18,5986.14
P01312,Pasta Dental Colgate Total 90g,Higiene,3405.9,3988.42,3672.11,3705.33,3390.15
P01313,Cerveza Heineken 1L,Bebidas,3788.76,3675.02,3123.53,3429.19,3763.43
P01314,Agua Villavicencio 2.25L,Bebidas,5025.73,4603.47,4255.64,4563.68,4506.56
P01315,Lavandina Ayudín 1L,Limpieza,7342.35,6632.81,7578.21,7100.89,6282.85
P01316,Galletitas Express 170g,Panificados,8250.61,8612.74,10680.82,9416.54,10270.66
P01317,Jabón Dove Original 90g,Higiene,631.41,767.38,814.06,822.74,772.62
P01318,Pan Lactal Fargo 600g,Panificados,3463.54,4104.53,3964.94,4598.23,4074.95
P01319,Papel Higiénico Higienol 4 Rollos,Higiene,10159.8,8811.85,8962.98,11159.16,9429.87
P01320,Azúcar Ledesma 1Kg,Almacén,3858.03,4410.53,4234.99,3622.23,4036.06
P01321,Cerveza Heineken 1L,Bebidas,10410.08,11574.83,13384.67,12908.54,10145.4
P01322,Cerveza Quilmes 1L,Bebidas,7361.63,6685.36,8722.66,7474.05,8962.89
P01323,Queso Rallado La Paulina 40g,Lácteos,657.85,645.96,802.09,843.55,710.54
P01324,Cerveza Quilmes 1L x2,Bebidas,10484.9,11130.26,13655.2,10946.28,9980.19
P01325,Galletitas Express 170g,Panificados,2156.5,2356.35,2962.26,2657.47,2574.79
P01326,Agua Villavicencio 2.25L x3,Bebidas,2856.0,2619.35,2734.87,2897.69,2383.73
P01327,Pepsi 2.25L,Bebidas,9231.62,8979.29,9141.44,11155.23,9359.03
P01328,Shampoo Pantene Restauración 400ml,Higiene,9880.24,8657.63,10591.16,11848.05,11432.04
P01329,Leche La Serenísima Entera 1L,Lácteos,2060.01,2343.86,1986.06,1797.24,2156.85
P01330,Azúcar Ledesma 1Kg,Almacén,5441.69,5731.33,6289.08,6387.4,6015.73
P01331,Desodorante Rexona Hombre 150ml x3,Higiene,1354.96,1032.06,1087.98,1167.69,1052.17
P01332,Papel Higiénico Higienol 4 Rollos x5,Higiene,1036.03,1007.88,1210.61,985.36,1252.53
P01333,Galletitas Chocolinas 170g,Panificados,3709.18,3418.92,3161.22,3456.05,3258.78
P01334,Arroz Gallo Oro 1Kg,Almacén,838.04,671.71,830.06,719.3,720.18
P01335,Pan de Campo Bimbo 500g x4,Panificados,10438.61,10488.49,9185.0,9495.31,9127.12
P01336,Jugo Baggio Multifruta 1L x4,Bebidas,4586.44,5018.81,4942.13,4759.37,4517.89
P01337,Queso Cremoso Tregar 1Kg,Lácteos,3098.69,3293.74,3216.31,3120.45,3676.0
P01338,Galletitas Chocolinas 170g,Panificados,11856.91,10300.89,10724.45,9689.11,12291.38
P01339,Fideos Matarazzo Spaghetti 500g,Almacén,4057.45,5027.53,4695.44,5166.01,5560.76
P01340,Pan de Campo Bimbo 500g,Panificados,1475.09,1656.61,1530.18,1654.45,1626.88
P01341,Desodorante Poett Primavera 900ml,Limpieza,1124.34,1218.12,985.8,1218.97,1217.93
P01342,Pan de Campo Bimbo 500g,Panificados,4898.2,4862.56,4466.56,4177.53,4621.95
P01343,Cerveza Quilmes 1L,Bebidas,1224.82,1084.91,1108.98,1291.04,1173.06
P01344,Queso Rallado La Paulina 40g,Lácteos,1489.75,1327.72,1496.12,1169.5,1333.99
P01345,Shampoo Pantene Restauración 400ml,Higiene,10288.49,9949.19,11505.58,9020.83,9948.59
P01346,Lavandina Ayudín 1L x3,Limpieza,8080.22,8388.44,8434.62,7480.15,7857.62
P01347,Lavandina Ayudín 1L,Limpieza,7688.17,8211.58,7269.74,6398.85,7179.23
P01348,Desodorante Poett Primavera 900ml,Limpieza,8646.05,7954.56,8959.66,10469.2,10472.42
P01349,Fideos Matarazzo Spaghetti 500g,Almacén,1725.59,1554.18,1489.73,1540.13,1613.03
P01350,Shampoo Pantene Restauración 400ml,Higiene,5963.07,6513.48,7759.85,6574.83,6348.13
P01351,Desodorante Poett Primavera 900ml x5,Limpieza,8929.99,8416.73,8129.2,8832.6,9092.37
P01352,Fideos Matarazzo Spaghetti 500g,Almacén,11253.96,8606.53,8923.78,11594.79,8719.11
P01353,Cerveza Quilmes 1L,Bebidas,6887.49,6929.75,5887.83,5473.48,7049.25
P01354,Pepsi 2.25L,Bebidas,3945.9,4598.66,4455.0,4510.24,3918.91
P01355,Leche Ilolay Descremada 1L,Lácteos,9962.3,12315.84,10564.29,11670.4,10929.66
P01356,Galletitas Express 170g,Panificados,5338.03,5513.87,5555.4,5008.56,5337.93
P01357,Yerba Playadito 1Kg,Almacén,1252.41,1136.62,1127.83,1513.75,1465.14
P01358,Yogur Ser Vainilla 1Kg,Lácteos,1242.06,1222.97,1501.58,1555.23,1423.86
P01359,Shampoo Pantene Restauración 400ml x5,Higiene,7568.88,6615.39,8975.96,7361.56,8036.3
P01360,Manteca Sancor 200g,Lácteos,9586.36,9309.4,10813.62,9911.31,12193.31
P01361,Suavizante Comfort 900ml,Limpieza,11309.59,11856.81,10699.11,13219.93,11060.85
P01362,Pasta Dental Colgate Total 90g,Higiene,8654.51,6279.19,6580.91,8656.23,7615.32
P01363,Pasta Dental Colgate Total 90g,Higiene,4004.67,4625.38,4757.76,4490.99,4108.01
P01364,Jugo Baggio Multifruta 1L,Bebidas,5716.39,5299.49,5388.73,5694.45,5428.87
P01365,Desodorante Poett Primavera 900ml,Limpieza,9117.81,7963.05,8948.77,7779.36,8487.57
P01366,Detergente Magistral Limón 750ml,Limpieza,6493.33,6633.13,6284.54,6989.23,5490.97
P01367,Desodorante Rexona Hombre 150ml x3,Higiene,7601.89,6118.64,6952.99,6167.53,6250.74
P01368,Jugo Baggio Multifruta 1L,Bebidas,4627.54,5412.93,5413.06,4523.79,4370.36
P01369,Yerba Taragüi 1Kg,Almacén,12196.28,9678.75,11261.62,10348.55,12580.44
P01370,Pan Lactal Fargo 600g,Panificados,9266.69,12044.98,10493.71,10817.72,9071.46
P01371,Suavizante Comfort 900ml,Limpieza,2939.9,2367.8,2298.93,2515.86,2960.59
P01372,Pepsi 2.25L,Bebidas,1546.27,1553.6,1942.22,1581.66,1659.98
P01373,Desodorante Rexona Hombre 150ml,Higiene,5847.9,6990.62,6910.87,6495.4,6599.9
P01374,Harina Blancaflor 1Kg,Almacén,2641.0,2239.58,2774.29,2641.6,2508.22
P01375,Jabón Dove Original 90g x4,Higiene,10743.85,13313.22,12737.26,11474.95,12982.01
P01376,Suavizante Comfort 900ml,Limpieza,4602.86,4361.22,4692.25,4530.14,4801.07
P01377,Aceite Natura Girasol 1.5L,Almacén,5789.06,5874.58,6042.65,5682.61,5453.23
P01378,Detergente Magistral Limón 750ml,Limpieza,9103.68,12202.16,10519.85,9317.38,12578.32
P01379,Coca-Cola 2.25L,Bebidas,1497.49,1480.75,1845.55,1483.38,1582.51
P01380,Galletitas Express 170g x4,Panificados,4240.72,5796.47,5180.29,5420.66,5098.95
P01381,Fideos Matarazzo Spaghetti 500g,Almacén,2259.11,1751.14,2268.48,2071.78,2159.17
P01382,Jugo Baggio Multifruta 1L,Bebidas,10433.18,9319.48,9506.52,11585.42,10493.49
P01383,Lavandina Ayudín 1L,Limpieza,9397.15,9386.09,12205.06,11296.03,11415.5
P01384,Yerba Taragüi 1Kg,Almacén,7913.06,7795.84,8010.9,8340.3,6237.6
P01385,Jugo Baggio Multifruta 1L,Bebidas,7133.77,7892.23,7381.06,7212.51,8765.21
P01386,Coca-Cola 2.25L,Bebidas,6681.61,7475.71,7181.78,6654.55,6820.62
P01387,Desodorante Poett Primavera 900ml,Limpieza,1737.77,2011.99,1872.52,2311.05,1974.19
P01388,Jabón en Polvo Ala 3Kg,Limpieza,9391.89,7876.39,8352.22,9526.3,9296.74
P01389,Manteca Sancor 200g,Lácteos,6147.32,7265.51,6324.26,6000.77,6666.17
P01390,Lavandina Ayudín 1L,Limpieza,4143.48,4012.86,3974.27,4560.82,4348.47
P01391,Galletitas Express 170g,Panificados,6364.73,6663.72,6145.34,7263.04,6391.11
P01392,Cerveza Quilmes 1L x2,Bebidas,1606.66,1868.07,1838.42,1624.17,1847.27
P01393,Azúcar Ledesma 1Kg,Almacén,7267.39,6336.32,8256.53,7956.32,7406.89
P01394,Desodorante Poett Primavera 900ml,Limpieza,10550.79,9767.78,10892.84,11133.27,11377.62
P01395,Yerba Playadito 1Kg,Almacén,7671.72,8521.2,9581.79,9175.21,8901.82
P01396,Jugo Baggio Multifruta 1L,Bebidas,4801.2,5275.64,4789.94,6454.93,4872.23
P01397,Cerveza Heineken 1L,Bebidas,5219.11,6677.1,5651.79,6443.71,5480.15
P01398,Bizcochitos Don Satur 200g,Panificados,1769.52,1886.53,1507.83,1831.35,1781.65
P01399,Harina Blancaflor 1Kg x4,Almacén,1107.34,1222.05,945.52,1014.18,934.58
P01400,Fideos Matarazzo Spaghetti 500g,Almacén,1426.98,1663.12,1684.58,1678.81,1470.17
P01401,Harina Blancaflor 1Kg,Almacén,5398.2,4942.31,4010.68,4467.52,5136.33
P01402,Desodorante Poett Primavera 900ml,Limpieza,4003.41,3522.7,3155.18,3352.42,3481.6
P01403,Galletitas Express 170g,Panificados,1497.06,1428.25,1291.84,1476.91,1231.5
P01404,Shampoo Pantene Restauración 400ml,Higiene,6662.88,7784.53,6468.04,6029.42,6897.84
P01405,Leche Ilolay Descremada 1L,Lácteos,6520.92,5494.18,5444.58,5525.03,6540.12
P01406,Bizcochitos Don Satur 200g,Panificados,8056.78,6636.31,7836.38,6740.62,6292.92
P01407,Lavandina Ayudín 1L,Limpieza,6076.67,6121.81,5936.16,7571.03,7550.17
P01408,Suavizante Comfort 900ml x2,Limpieza,5306.71,4419.63,5388.41,5056.03,4466.26
P01409,Jugo Baggio Multifruta 1L x3,Bebidas,10401.83,10070.15,10586.46,11318.54,11894.97
P01410,Pasta Dental Colgate Total 90g,Higiene,7306.59,9521.36,8813.23,8602.87,8129.31
P01411,Yerba Taragüi 1Kg,Almacén,3402.12,3360.47,3713.34,3251.1,3572.05
P01412,Pepsi 2.25L,Bebidas,7219.36,7033.99,7489.58,7913.14,7475.15
P01413,Fideos Matarazzo Spaghetti 500g,Almacén,5556.69,7140.91,6753.05,5985.62,6868.03
P01414,Yerba Taragüi 1Kg,Almacén,10473.13,9334.09,8053.75,9663.51,8557.09
P01415,Suavizante Comfort 900ml,Limpieza,6334.33,4989.9,6013.1,5050.92,5019.01
P01416,Jabón Dove Original 90g,Higiene,5985.27,5297.62,6213.49,5157.46,5344.49
P01417,Galletitas Chocolinas 170g,Panificados,7367.16,6086.12,6253.48,7311.69,6631.39
P01418,Desodorante Poett Primavera 900ml x3,Limpieza,2918.63,3499.87,3070.81,3509.94,2854.42
P01419,Pasta Dental Colgate Total 90g,Higiene,3532.88,3348.06,2821.75,3500.48,3055.33
P01420,Arroz Gallo Oro 1Kg x5,Almacén,6048.58,6368.93,5841.93,4940.11,5796.3
P01421,Fideos Matarazzo Spaghetti 500g,Almacén,5370.29,4215.08,5251.79,5453.52,4867.99
P01422,Fideos Matarazzo Spaghetti 500g,Almacén,6218.5,7096.02,6651.31,5424.98,6081.13
P01423,Jabón Dove Original 90g,Higiene,4289.72,4054.84,4481.5,4230.1,3535.19
P01424,Jabón Dove Original 90g x2,Higiene,9571.98,9557.77,7764.29,7692.26,8587.81
P01425,Cerveza Heineken 1L x5,Bebidas,4322.52,4006.87,3942.56,4009.27,3419.8
P01426,Leche La Serenísima Entera 1L,Lácteos,10909.69,11744.27,10640.94,10352.83,9547.6
P01427,Queso Rallado La Paulina 40g,Lácteos,11001.0,10378.21,11429.51,11318.01,9878.75
P01428,Aceite Natura Girasol 1.5L,Almacén,1281.2,1505.45,1485.36,1235.03,1216.7
P01429,Manteca Sancor 200g,Lácteos,3939.66,4025.27,3763.2,5113.54,4200.89
P01430,Jabón Dove Original 90g,Higiene,2188.73,1768.79,1967.64,2309.19,1839.15
P01431,Desodorante Poett Primavera 900ml,Limpieza,8454.02,7902.0,6951.55,7942.97,7093.07
P01432,Fideos Matarazzo Spaghetti 500g,Almacén,11045.01,12460.21,12656.57,11806.03,11535.71
P01433,Jugo Baggio Multifruta 1L,Bebidas,897.75,920.86,1052.86,1009.97,1022.68
P01434,Lavandina Ayudín 1L,Limpieza,12907.82,11756.8,13623.68,11741.61,11599.53
P01435,Leche Ilolay Descremada 1L,Lácteos,4566.94,4180.66,4003.02,4548.7,4671.18
P01436,Pepsi 2.25L,Bebidas,8021.06,9963.4,7883.35,8733.26,8716.37
P01437,Harina Blancaflor 1Kg,Almacén,7532.85,7160.28,6556.86,6826.54,7274.53
P01438,Aceite Natura Girasol 1.5L x3,Almacén,1276.43,1488.39,1240.01,1404.93,1267.0
P01439,Bizcochitos Don Satur 200g,Panificados,3100.96,3268.25,2856.28,2921.99,2934.55
P01440,Cerveza Heineken 1L,Bebidas,12868.07,11057.98,12974.74,9436.02,10517.52
P01441,Leche La Serenísima Entera 1L x2,Lácteos,1684.05,1511.56,1424.55,1710.05,1439.53
P01442,Suavizante Comfort 900ml,Limpieza,1190.86,1242.39,1158.13,1387.61,1428.97
P01443,Harina Blancaflor 1Kg,Almacén,11697.68,11834.6,12053.51,13147.13,11149.1
P01444,Desodorante Poett Primavera 900ml x5,Limpieza,8423.33,7326.8,7200.4,7170.23,6762.76
P01445,Jabón Dove Original 90g,Higiene,3547.71,3789.48,3543.18,2984.03,3204.95
